"21594","Energy Cells","21594"
"21595","Construction Alloy","21595"
"21596","Data Processor","21596"
"21603","Cynosural Field Theory","21603"
"21604","Cynosural Field Generator I Blueprint","21604"
"21606","Inherent Implants 'Noble' Hull Upgrades HG-1008","21606"
"21610","Jump Fuel Conservation","21610"
"21611","Jump Drive Calibration","21611"
"21628","Guristas Shuttle","21628"
"21638","Vespa II","21638"
"21640","Valkyrie II","21640"
"21666","Capital Hybrid Turret","21666"
"21667","Capital Projectile Turret","21667"
"21668","XL Torpedoes","21668"
"21718","Hacking","21718"
"21719","Sleeper Hyperbooster","21719"
"21720","Sleeper Thermal Regulator","21720"
"21721","Sleeper Heat Nullifying Coil","21721"
"21722","Sleeper Nanite Cluster","21722"
"21723","Sleeper Reintegration Control","21723"
"21724","Guristas Heavy Weapon Console","21724"
"21725","Guristas Medium Weapon Console","21725"
"21726","Guristas Light Weapon Console","21726"
"21727","Guristas Gravity Focuser","21727"
"21728","Guristas Graviton Hardening","21728"
"21729","Angel Advanced Trigger Mechanism","21729"
"21730","Angel Standard Trigger Mechanism","21730"
"21731","Angel Simple Trigger Mechanism","21731"
"21732","Angel Spatial Analyzer","21732"
"21733","Angel Dynamic Calibrator","21733"
"21740","Caldari Navy Antimatter Charge L","21740"
"21789","Sleeper Technology","21789"
"21790","Caldari Encryption Methods","21790"
"21791","Minmatar Encryption Methods","21791"
"21802","Capital Shield Operation","21802"
"21803","Capital Repair Systems","21803"
"21815","Elite Drone AI","21815"
"21816","Tairei's Modified Cap Recharger","21816"
"21817","Raysere's Modified Cap Recharger","21817"
"21818","Ahremen's Modified Cap Recharger","21818"
"21819","Draclira's Modified Cap Recharger","21819"
"21841","Gallente Mining Laser","21841"
"21853","Civilian Armor Repairer","21853"
"21854","Civilian Armor Repairer Blueprint","21854"
"21855","Civilian Expanded Cargohold","21855"
"21857","1MN Civilian Afterburner","21857"
"21867","Nova Heavy Assault Missile","21867"
"21868","Nova Heavy Assault Missile Blueprint","21868"
"21888","Shield Command Mindlink","21888"
"21889","Information Command Mindlink","21889"
"21890","Skirmish Command Mindlink","21890"
"21894","Republic Fleet EMP L","21894"
"21896","Republic Fleet EMP M","21896"
"21898","Republic Fleet EMP S","21898"
"21900","Republic Fleet EMP XL","21900"
"21902","Republic Fleet Fusion L","21902"
"21904","Republic Fleet Fusion M","21904"
"21906","Republic Fleet Fusion S","21906"
"21908","Republic Fleet Fusion XL","21908"
"21910","Republic Fleet Nuclear L","21910"
"21912","Republic Fleet Nuclear M","21912"
"21914","Republic Fleet Nuclear S","21914"
"21916","Republic Fleet Nuclear XL","21916"
"21918","Republic Fleet Phased Plasma L","21918"
"21920","Republic Fleet Phased Plasma XL","21920"
"21922","Republic Fleet Phased Plasma M","21922"
"21924","Republic Fleet Phased Plasma S","21924"
"21926","Republic Fleet Proton L","21926"
"21928","Republic Fleet Proton M","21928"
"21931","Republic Fleet Proton S","21931"
"21933","Republic Fleet Proton XL","21933"
"21935","Republic Fleet Titanium Sabot L","21935"
"21937","Republic Fleet Titanium Sabot M","21937"
"21939","Republic Fleet Titanium Sabot S","21939"
"21941","Republic Fleet Titanium Sabot XL","21941"
"21947","Structure Construction Parts","21947"
"21948","Structure Construction Parts Blueprint","21948"
"21949","Structure Hangar Array","21949"
"21950","Structure Hangar Array Blueprint","21950"
"21951","Structure Storage Bay","21951"
"21952","Structure Storage Bay Blueprint","21952"
"21953","Structure Laboratory","21953"
"21954","Structure Laboratory Blueprint","21954"
"21955","Structure Factory","21955"
"21956","Structure Factory Blueprint","21956"
"21957","Structure Repair Facility","21957"
"21958","Structure Repair Facility Blueprint","21958"
"21959","Structure Reprocessing Plant","21959"
"21960","Structure Reprocessing Plant Blueprint","21960"
"21961","Structure Docking Bay","21961"
"21962","Structure Docking Bay Blueprint","21962"
"21963","Structure Market Network","21963"
"21964","Structure Market Network Blueprint","21964"
"21965","Structure Medical Center","21965"
"21966","Structure Medical Center Blueprint","21966"
"21967","Structure Office Center","21967"
"21968","Structure Office Center Blueprint","21968"
"21969","Structure Mission Network","21969"
"21970","Structure Mission Network Blueprint","21970"
"22043","Tactical Weapon Reconfiguration","22043"
"22107","Mid-grade Crystal Alpha","22107"
"22108","Mid-grade Crystal Beta","22108"
"22109","Mid-grade Crystal Delta","22109"
"22110","Mid-grade Crystal Epsilon","22110"
"22111","Mid-grade Crystal Gamma","22111"
"22112","Mid-grade Crystal Omega","22112"
"22113","Mid-grade Halo Alpha","22113"
"22114","Mid-grade Halo Beta","22114"
"22115","Mid-grade Halo Delta","22115"
"22116","Mid-grade Halo Epsilon","22116"
"22117","Mid-grade Halo Gamma","22117"
"22118","Mid-grade Halo Omega","22118"
"22119","Mid-grade Slave Alpha","22119"
"22120","Mid-grade Slave Beta","22120"
"22121","Mid-grade Slave Delta","22121"
"22122","Mid-grade Slave Epsilon","22122"
"22123","Mid-grade Slave Gamma","22123"
"22124","Mid-grade Slave Omega","22124"
"22125","Mid-grade Snake Alpha","22125"
"22126","Mid-grade Snake Beta","22126"
"22127","Mid-grade Snake Delta","22127"
"22128","Mid-grade Snake Epsilon","22128"
"22129","Mid-grade Snake Gamma","22129"
"22130","Mid-grade Snake Omega","22130"
"22131","Mid-grade Talisman Alpha","22131"
"22133","Mid-grade Talisman Beta","22133"
"22134","Mid-grade Talisman Delta","22134"
"22135","Mid-grade Talisman Epsilon","22135"
"22136","Mid-grade Talisman Gamma","22136"
"22137","Mid-grade Talisman Omega","22137"
"22175","Data Analyzer I","22175"
"22176","Data Analyzer I Blueprint","22176"
"22177","Relic Analyzer I","22177"
"22178","Relic Analyzer I Blueprint","22178"
"22229","Ice Harvester II","22229"
"22242","Capital Ship Construction","22242"
"22291","Ballistic Control System II","22291"
"22428","Redeemer","22428"
"22430","Sin","22430"
"22436","Widow","22436"
"22440","Panther","22440"
"22442","Eos","22442"
"22443","Eos Blueprint","22443"
"22444","Sleipnir","22444"
"22445","Sleipnir Blueprint","22445"
"22446","Vulture","22446"
"22447","Vulture Blueprint","22447"
"22448","Absolution","22448"
"22449","Absolution Blueprint","22449"
"22452","Heretic","22452"
"22453","Heretic Blueprint","22453"
"22456","Sabre","22456"
"22457","Sabre Blueprint","22457"
"22460","Eris","22460"
"22461","Eris Blueprint","22461"
"22464","Flycatcher","22464"
"22465","Flycatcher Blueprint","22465"
"22466","Astarte","22466"
"22467","Astarte Blueprint","22467"
"22468","Claymore","22468"
"22469","Claymore Blueprint","22469"
"22470","Nighthawk","22470"
"22471","Nighthawk Blueprint","22471"
"22474","Damnation","22474"
"22475","Damnation Blueprint","22475"
"22534","Inherent Implants 'Highwall' Mining MX-1003","22534"
"22535","Inherent Implants 'Highwall' Mining MX-1005","22535"
"22536","Mining Foreman","22536"
"22541","Mining Drone Specialization","22541"
"22542","Mining Laser Upgrade I","22542"
"22543","Mining Laser Upgrade I Blueprint","22543"
"22544","Hulk","22544"
"22545","Hulk Blueprint","22545"
"22546","Skiff","22546"
"22547","Skiff Blueprint","22547"
"22548","Mackinaw","22548"
"22549","Mackinaw Blueprint","22549"
"22551","Exhumers","22551"
"22552","Mining Director","22552"
"22559","Mining Foreman Mindlink","22559"
"22564","True Sansha Rocket Launcher","22564"
"22565","True Sansha Light Missile Launcher","22565"
"22566","True Sansha Rapid Light Missile Launcher","22566"
"22567","True Sansha Heavy Missile Launcher","22567"
"22568","True Sansha Cruise Missile Launcher","22568"
"22569","True Sansha Torpedo Launcher","22569"
"22570","Inherent Implants 'Yeti' Ice Harvesting IH-1003","22570"
"22571","Inherent Implants 'Yeti' Ice Harvesting IH-1005","22571"
"22572","Praetor EV-900","22572"
"22573","Praetor EV-900 Blueprint","22573"
"22576","Ice Harvester Upgrade I","22576"
"22577","Ice Harvester Upgrade I Blueprint","22577"
"22578","Mining Upgrades","22578"
"22611","Elara Restrained Mining Laser Upgrade","22611"
"22613","'Carpo' Mining Laser Upgrade","22613"
"22615","'Aoede' Mining Laser Upgrade","22615"
"22619","Frigoris Restrained Ice Harvester Upgrade","22619"
"22621","'Anguis' Ice Harvester Upgrade","22621"
"22623","'Ingenii' Ice Harvester Upgrade","22623"
"22634","Medium Biochemical Reactor Array","22634"
"22715","Republic Special Ops Field Enhancer - Gamma","22715"
"22760","Imperial Special Ops Field Enhancer - Standard","22760"
"22761","Recon Ships","22761"
"22765","Heavy Shield Maintenance Bot I","22765"
"22766","Heavy Shield Maintenance Bot I Blueprint","22766"
"22778","Warp Disrupt Probe","22778"
"22779","Warp Disrupt Probe Blueprint","22779"
"22782","Interdiction Sphere Launcher I","22782"
"22783","Interdiction Sphere Launcher I Blueprint","22783"
"22806","EM Armor Compensation","22806"
"22807","Explosive Armor Compensation","22807"
"22808","Kinetic Armor Compensation","22808"
"22809","Thermal Armor Compensation","22809"
"22852","Hel","22852"
"22853","Hel Blueprint","22853"
"22875","'Aura' Warp Core Stabilizer I","22875"
"22877","'Natura' Warp Core Stabilizer I","22877"
"22879","'Pilfer' Energized Adaptive Nano Membrane I","22879"
"22881","'Moonshine' Energized Thermal Membrane I","22881"
"22883","'Mafia' Energized Kinetic Membrane I","22883"
"22887","'Harmony' Small Armor Repairer I","22887"
"22889","'Meditation' Medium Armor Repairer I","22889"
"22891","'Protest' Large Armor Repairer I","22891"
"22895","'Shady' Sensor Booster","22895"
"22899","'Corporate' Light Electron Blaster I","22899"
"22901","'Dealer' Light Ion Blaster I","22901"
"22903","'Racket' Light Neutron Blaster I","22903"
"22905","'Slither' Heavy Electron Blaster I","22905"
"22907","'Hooligan' Heavy Ion Blaster I","22907"
"22909","'Hustler' Heavy Neutron Blaster I","22909"
"22911","'Swindler' Electron Blaster Cannon I","22911"
"22913","'Felon' Ion Blaster Cannon I","22913"
"22915","'Underhand' Neutron Blaster Cannon I","22915"
"22919","'Monopoly' Magnetic Field Stabilizer","22919"
"22925","'Bootleg' Remote Sensor Booster","22925"
"22929","'Marketeer' Tracking Computer","22929"
"22931","'Distributor' Guidance Disruptor","22931"
"22933","'Investor' Tracking Disruptor I","22933"
"22937","'Enterprise' Remote Tracking Computer","22937"
"22945","'Executive' Remote Sensor Dampener","22945"
"22947","'Beatnik' Small Remote Armor Repairer","22947"
"22949","'Love' Medium Remote Armor Repairer","22949"
"22953","'Cartel' Power Diagnostic System I","22953"
"22961","Federation Navy Antimatter Charge S","22961"
"22963","Federation Navy Plutonium Charge S","22963"
"22965","Federation Navy Uranium Charge S","22965"
"22967","Federation Navy Thorium Charge S","22967"
"22969","Federation Navy Lead Charge S","22969"
"22971","Federation Navy Iridium Charge S","22971"
"22973","Federation Navy Tungsten Charge S","22973"
"22975","Federation Navy Iron Charge S","22975"
"22977","Federation Navy Antimatter Charge M","22977"
"22979","Federation Navy Plutonium Charge M","22979"
"22981","Federation Navy Uranium Charge M","22981"
"22983","Federation Navy Thorium Charge M","22983"
"22985","Federation Navy Lead Charge M","22985"
"22987","Federation Navy Iridium Charge M","22987"
"22989","Federation Navy Tungsten Charge M","22989"
"22991","Federation Navy Iron Charge M","22991"
"22993","Federation Navy Antimatter Charge L","22993"
"22995","Federation Navy Plutonium Charge L","22995"
"22997","Federation Navy Uranium Charge L","22997"
"22999","Federation Navy Thorium Charge L","22999"
"23001","Federation Navy Lead Charge L","23001"
"23003","Federation Navy Iridium Charge L","23003"
"23005","Federation Navy Tungsten Charge L","23005"
"23007","Federation Navy Iron Charge L","23007"
"23009","Caldari Navy Antimatter Charge S","23009"
"23011","Caldari Navy Plutonium Charge S","23011"
"23013","Caldari Navy Uranium Charge S","23013"
"23015","Caldari Navy Thorium Charge S","23015"
"23017","Caldari Navy Lead Charge S","23017"
"23019","Caldari Navy Iridium Charge S","23019"
"23021","Caldari Navy Tungsten Charge S","23021"
"23023","Caldari Navy Iron Charge S","23023"
"23025","Caldari Navy Antimatter Charge M","23025"
"23027","Caldari Navy Plutonium Charge M","23027"
"23029","Caldari Navy Uranium Charge M","23029"
"23031","Caldari Navy Thorium Charge M","23031"
"23033","Caldari Navy Lead Charge M","23033"
"23035","Caldari Navy Iridium Charge M","23035"
"23037","Caldari Navy Tungsten Charge M","23037"
"23039","Caldari Navy Iron Charge M","23039"
"23041","Caldari Navy Plutonium Charge L","23041"
"23043","Caldari Navy Uranium Charge L","23043"
"23045","Caldari Navy Thorium Charge L","23045"
"23047","Caldari Navy Lead Charge L","23047"
"23049","Caldari Navy Iridium Charge L","23049"
"23051","Caldari Navy Tungsten Charge L","23051"
"23053","Caldari Navy Iron Charge L","23053"
"23055","Templar I","23055"
"23056","Templar I Blueprint","23056"
"23057","Dragonfly I","23057"
"23058","Dragonfly I Blueprint","23058"
"23059","Firbolg I","23059"
"23060","Firbolg I Blueprint","23060"
"23061","Einherji I","23061"
"23062","Einherji I Blueprint","23062"
"23069","Fighters","23069"
"23071","Imperial Navy Multifrequency S","23071"
"23073","Imperial Navy Gamma S","23073"
"23075","Imperial Navy Xray S","23075"
"23077","Imperial Navy Ultraviolet S","23077"
"23079","Imperial Navy Standard S","23079"
"23081","Imperial Navy Infrared S","23081"
"23083","Imperial Navy Microwave S","23083"
"23085","Imperial Navy Radio S","23085"
"23087","Amarr Encryption Methods","23087"
"23089","Imperial Navy Multifrequency M","23089"
"23091","Imperial Navy Gamma M","23091"
"23093","Imperial Navy Xray M","23093"
"23095","Imperial Navy Ultraviolet M","23095"
"23097","Imperial Navy Standard M","23097"
"23099","Imperial Navy Infrared M","23099"
"23101","Imperial Navy Microwave M","23101"
"23103","Imperial Navy Radio M","23103"
"23105","Imperial Navy Multifrequency L","23105"
"23107","Imperial Navy Gamma L","23107"
"23109","Imperial Navy Xray L","23109"
"23111","Imperial Navy Ultraviolet L","23111"
"23113","Imperial Navy Standard L","23113"
"23115","Imperial Navy Infrared L","23115"
"23117","Imperial Navy Microwave L","23117"
"23119","Imperial Navy Radio L","23119"
"23121","Gallente Encryption Methods","23121"
"23123","Takmahl Technology","23123"
"23124","Yan Jung Technology","23124"
"23128","Yan Jung Crystal Cylinder","23128"
"23129","Yan Jung Paradox Box","23129"
"23130","Yan Jung Thunder Kite","23130"
"23131","Yan Jung Void Machine","23131"
"23132","Yan Jung Tachyon Stetoscope","23132"
"23133","Takmahl Phrenic Appendix","23133"
"23134","Takmahl Dynamic Gauge","23134"
"23135","Takmahl Gyro Ballast","23135"
"23136","Takmahl Biodroid Controller","23136"
"23137","Takmahl Quantum Sphere","23137"
"23138","Yan Jung Null Shell","23138"
"23139","Yan Jung Glass Scale","23139"
"23140","Yan Jung Plenary Wire","23140"
"23141","Yan Jung Silk Armor","23141"
"23142","Yan Jung Nano Fabric","23142"
"23143","Takmahl Diamond Rod","23143"
"23144","Takmahl Cohere Cord","23144"
"23145","Takmahl Solid Mox","23145"
"23146","Takmahl Magnetic Slab","23146"
"23147","Takmahl Tri-polished Lens","23147"
"23148","Blood Raider Limited Ballistic Control","23148"
"23149","Blood Raider Regular Ballistic Control","23149"
"23150","Blood Raider Extreme Ballistic Control","23150"
"23151","Blood Raider Weapon Integration Unit","23151"
"23152","Blood Raider Power Redistributor","23152"
"23153","Serpentis Plain Target Guider","23153"
"23154","Serpentis Basic Target Guider","23154"
"23155","Serpentis Complex Target Guider","23155"
"23156","Serpentis 3D Scanner Gamut","23156"
"23157","Serpentis Multi-tasking Processor","23157"
"23158","Positron Cord","23158"
"23159","Auxiliary Parts","23159"
"23160","Force Cable","23160"
"23161","Elemental Crux","23161"
"23162","Analog Panel","23162"
"23163","Current Amplifier","23163"
"23164","Second-hand Parts","23164"
"23165","Heat Depressor","23165"
"23166","Internal Bulkhead","23166"
"23167","Mainframe Bit","23167"
"23168","Yan Jung Info Matrix","23168"
"23169","Yan Jung Vellum Etch","23169"
"23170","Yan Jung Trigonometric Laws","23170"
"23171","Yan Jung Semiotic Theory","23171"
"23172","Yan Jung Singularity Fact Sheet","23172"
"23173","Takmahl Binary Texts","23173"
"23174","Takmahl Fractal Sheet","23174"
"23175","Takmahl Centrifugal Primer","23175"
"23176","Takmahl Geometric Design","23176"
"23177","Takmahl Astral Treatment","23177"
"23416","'Peace' Large Remote Armor Repairer","23416"
"23418","'Radical' Damage Control","23418"
"23473","Wasp EC-900","23473"
"23474","Wasp EC-900 Blueprint","23474"
"23506","Ogre SD-900","23506"
"23507","Ogre SD-900 Blueprint","23507"
"23510","Praetor TD-900","23510"
"23511","Praetor TD-900 Blueprint","23511"
"23512","Berserker TP-900","23512"
"23513","Berserker TP-900 Blueprint","23513"
"23523","Heavy Armor Maintenance Bot I","23523"
"23524","Heavy Armor Maintenance Bot I Blueprint","23524"
"23525","Curator I","23525"
"23526","Curator I Blueprint","23526"
"23527","Drone Link Augmentor I","23527"
"23528","Drone Link Augmentor I Blueprint","23528"
"23533","Omnidirectional Tracking Link I","23533"
"23534","Omnidirectional Tracking Link I Blueprint","23534"
"23536","Berserker SW-900","23536"
"23537","Berserker SW-900 Blueprint","23537"
"23559","Warden I","23559"
"23560","Warden I Blueprint","23560"
"23561","Garde I","23561"
"23562","Garde I Blueprint","23562"
"23563","Bouncer I","23563"
"23564","Bouncer I Blueprint","23564"
"23566","Advanced Drone Avionics","23566"
"23594","Sentry Drone Interfacing","23594"
"23606","Drone Sharpshooting","23606"
"23618","Drone Durability","23618"
"23659","Acolyte EV-300","23659"
"23660","Acolyte EV-300 Blueprint","23660"
"23674","'Gjallarhorn' Explosive Doomsday","23674"
"23702","Infiltrator EV-600","23702"
"23703","Infiltrator EV-600 Blueprint","23703"
"23705","Vespa EC-600","23705"
"23706","Vespa EC-600 Blueprint","23706"
"23707","Hornet EC-300","23707"
"23708","Hornet EC-300 Blueprint","23708"
"23709","Medium Armor Maintenance Bot I","23709"
"23710","Medium Armor Maintenance Bot I Blueprint","23710"
"23711","Light Armor Maintenance Bot I","23711"
"23712","Light Armor Maintenance Bot I Blueprint","23712"
"23713","Hammerhead SD-600","23713"
"23714","Hammerhead SD-600 Blueprint","23714"
"23715","Hobgoblin SD-300","23715"
"23716","Hobgoblin SD-300 Blueprint","23716"
"23717","Medium Shield Maintenance Bot I","23717"
"23718","Medium Shield Maintenance Bot I Blueprint","23718"
"23719","Light Shield Maintenance Bot I","23719"
"23720","Light Shield Maintenance Bot I Blueprint","23720"
"23721","Valkyrie TP-600","23721"
"23722","Valkyrie TP-600 Blueprint","23722"
"23723","Warrior TP-300","23723"
"23724","Warrior TP-300 Blueprint","23724"
"23725","Infiltrator TD-600","23725"
"23726","Infiltrator TD-600 Blueprint","23726"
"23727","Acolyte TD-300","23727"
"23728","Acolyte TD-300 Blueprint","23728"
"23729","Valkyrie SW-600","23729"
"23730","Valkyrie SW-600 Blueprint","23730"
"23731","Warrior SW-300","23731"
"23732","Warrior SW-300 Blueprint","23732"
"23735","Clone Vat Bay I","23735"
"23736","Clone Vat Bay I Blueprint","23736"
"23757","Archon","23757"
"23758","Archon Blueprint","23758"
"23773","Ragnarok","23773"
"23774","Ragnarok Blueprint","23774"
"23783","'Abatis' 100mm Steel Plates","23783"
"23785","'Bailey' 1600mm Steel Plates","23785"
"23787","'Chainmail' 200mm Steel Plates","23787"
"23789","'Bastion' 400mm Steel Plates","23789"
"23791","'Citadella' 100mm Steel Plates","23791"
"23793","'Barbican' 800mm Steel Plates","23793"
"23795","'Gorget' Small Armor Repairer I","23795"
"23797","'Greaves' Medium Armor Repairer I","23797"
"23799","'Hauberk' Large Armor Repairer I","23799"
"23801","'Crucible' Small Cap Battery","23801"
"23803","'Censer' Medium Cap Battery","23803"
"23805","'Thurifer' Large Cap Battery","23805"
"23807","'Saddle' Small Capacitor Booster I","23807"
"23809","'Harness' Medium Capacitor Booster I","23809"
"23811","'Plough' Heavy Capacitor Booster I","23811"
"23813","'Palisade' Cap Recharger I","23813"
"23815","Small 'Caltrop' Energy Neutralizer","23815"
"23817","Medium 'Ditch' Energy Neutralizer","23817"
"23819","Heavy 'Moat' Energy Neutralizer","23819"
"23821","Small 'Upir' Energy Nosferatu","23821"
"23824","Medium 'Strigoi' Energy Nosferatu","23824"
"23829","Heavy 'Vrykolakas' Energy Nosferatu","23829"
"23834","'Mace' Dual Light Beam Laser I","23834"
"23836","'Longbow' Small Focused Pulse Laser I","23836"
"23838","'Gauntlet' Small Focused Beam Laser I","23838"
"23840","'Crossbow' Focused Medium Beam Laser I","23840"
"23842","'Joust' Heavy Pulse Laser I","23842"
"23844","'Arquebus' Heavy Beam Laser I","23844"
"23846","'Halberd' Mega Pulse Laser I","23846"
"23848","'Catapult' Mega Beam Laser I","23848"
"23850","'Ballista' Tachyon Beam Laser I","23850"
"23852","'Squire' Small Remote Capacitor Transmitter","23852"
"23854","'Knight' Medium Remote Capacitor Transmitter","23854"
"23856","'Chivalry' Large Remote Capacitor Transmitter","23856"
"23864","'Pike' Small EMP Smartbomb I","23864"
"23866","'Lance' Medium EMP Smartbomb I","23866"
"23868","'Warhammer' Large EMP Smartbomb I","23868"
"23894","'Page' Capacitor Flux Coil I","23894"
"23896","'Motte' Capacitor Power Relay I","23896"
"23898","'Portcullis' Reactor Control Unit I","23898"
"23902","'Trebuchet' Heat Sink I","23902"
"23911","Thanatos","23911"
"23912","Thanatos Blueprint","23912"
"23913","Nyx","23913"
"23914","Nyx Blueprint","23914"
"23915","Chimera","23915"
"23916","Chimera Blueprint","23916"
"23917","Wyvern","23917"
"23918","Wyvern Blueprint","23918"
"23919","Aeon","23919"
"23920","Aeon Blueprint","23920"
"23950","Command Ships","23950"
"23953","Jump Portal Generator I","23953"
"23954","Jump Portal Generator I Blueprint","23954"
"24241","Light Drone Operation","24241"
"24242","Infomorph Psychology","24242"
"24268","Supply Chain Management","24268"
"24270","Scientific Networking","24270"
"24283","Fighter Support Unit I","24283"
"24284","Fighter Support Unit I Blueprint","24284"
"24305","Modulated Deep Core Strip Miner II","24305"
"24311","Amarr Carrier","24311"
"24312","Caldari Carrier","24312"
"24313","Gallente Carrier","24313"
"24314","Minmatar Carrier","24314"
"24348","Small Tractor Beam I","24348"
"24349","Small Tractor Beam I Blueprint","24349"
"24395","Drone Navigation Computer I","24395"
"24396","Drone Navigation Computer I Blueprint","24396"
"24417","Drone Navigation Computer II","24417"
"24427","Drone Link Augmentor II","24427"
"24438","Omnidirectional Tracking Link II","24438"
"24443","Shield Boost Amplifier II","24443"
"24445","Giant Freight Container","24445"
"24471","Scourge Rage Rocket","24471"
"24473","Nova Rage Rocket","24473"
"24475","Inferno Rage Rocket","24475"
"24477","Scourge Javelin Rocket","24477"
"24478","Nova Javelin Rocket","24478"
"24479","Inferno Javelin Rocket","24479"
"24483","Nidhoggur","24483"
"24484","Nidhoggur Blueprint","24484"
"24486","Inferno Rage Heavy Assault Missile","24486"
"24488","Nova Rage Heavy Assault Missile","24488"
"24490","Mjolnir Rage Heavy Assault Missile","24490"
"24492","Scourge Javelin Heavy Assault Missile","24492"
"24493","Mjolnir Javelin Heavy Assault Missile","24493"
"24494","Inferno Javelin Heavy Assault Missile","24494"
"24495","Scourge Fury Light Missile","24495"
"24497","Nova Fury Light Missile","24497"
"24499","Inferno Fury Light Missile","24499"
"24501","Scourge Precision Light Missile","24501"
"24503","Nova Precision Light Missile","24503"
"24505","Mjolnir Precision Light Missile","24505"
"24507","Nova Fury Heavy Missile","24507"
"24509","Mjolnir Fury Heavy Missile","24509"
"24511","Inferno Fury Heavy Missile","24511"
"24513","Scourge Precision Heavy Missile","24513"
"24515","Inferno Precision Heavy Missile","24515"
"24517","Mjolnir Precision Heavy Missile","24517"
"24519","Nova Rage Torpedo","24519"
"24521","Scourge Rage Torpedo","24521"
"24523","Mjolnir Rage Torpedo","24523"
"24525","Inferno Javelin Torpedo","24525"
"24527","Mjolnir Javelin Torpedo","24527"
"24529","Scourge Javelin Torpedo","24529"
"24531","Nova Fury Cruise Missile","24531"
"24533","Scourge Fury Cruise Missile","24533"
"24535","Mjolnir Fury Cruise Missile","24535"
"24537","Nova Precision Cruise Missile","24537"
"24539","Mjolnir Precision Cruise Missile","24539"
"24541","Scourge Precision Cruise Missile","24541"
"24545","Capital Jump Bridge Array","24545"
"24546","Capital Jump Bridge Array Blueprint","24546"
"24547","Capital Clone Vat Bay","24547"
"24548","Capital Clone Vat Bay Blueprint","24548"
"24549","'Gjallarhorn' Explosive Doomsday Blueprint","24549"
"24550","'Judgment' Electromagnetic Doomsday","24550"
"24551","'Judgment' Electromagnetic Doomsday Blueprint","24551"
"24552","'Oblivion' Kinetic Doomsday","24552"
"24553","'Oblivion' Kinetic Doomsday Blueprint","24553"
"24554","'Aurora Ominae' Thermal Doomsday","24554"
"24555","'Aurora Ominae' Thermal Doomsday Blueprint","24555"
"24556","Capital Doomsday Weapon Mount","24556"
"24557","Capital Doomsday Weapon Mount Blueprint","24557"
"24558","Capital Ship Maintenance Bay","24558"
"24559","Capital Ship Maintenance Bay Blueprint","24559"
"24560","Capital Corporate Hangar Bay","24560"
"24561","Capital Corporate Hangar Bay Blueprint","24561"
"24562","Jump Portal Generation","24562"
"24563","Doomsday Operation","24563"
"24567","Experimental Laboratory","24567"
"24568","Capital Remote Armor Repair Systems","24568"
"24569","Capital Remote Armor Repairer I","24569"
"24570","Capital Remote Armor Repairer I Blueprint","24570"
"24571","Capital Shield Emission Systems","24571"
"24572","Capital Capacitor Emission Systems","24572"
"24574","Small Ship Assembly Array","24574"
"24575","Supercapital Ship Assembly Array","24575"
"24592","Amarr Empire Starbase Charter","24592"
"24593","Caldari State Starbase Charter","24593"
"24594","Gallente Federation Starbase Charter","24594"
"24595","Minmatar Republic Starbase Charter","24595"
"24596","Khanid Kingdom Starbase Charter","24596"
"24597","Ammatar Mandate Starbase Charter","24597"
"24606","Cloning Facility Operation","24606"
"24613","Fighter Hangar Management","24613"
"24624","Advanced Laboratory Operation","24624"
"24625","Advanced Mass Production","24625"
"24632","Zainou 'Deadeye' Guided Missile Precision GP-803","24632"
"24636","Zainou 'Deadeye' Missile Bombardment MB-705","24636"
"24637","Zainou 'Deadeye' Missile Projection MP-705","24637"
"24638","Zainou 'Deadeye' Rapid Launch RL-1005","24638"
"24639","Zainou 'Deadeye' Target Navigation Prediction TN-905","24639"
"24640","Zainou 'Deadeye' Guided Missile Precision GP-805","24640"
"24641","Zainou 'Gnome' Launcher CPU Efficiency LE-603","24641"
"24642","Zainou 'Gnome' Launcher CPU Efficiency LE-605","24642"
"24644","Capital Tractor Beam I","24644"
"24645","Capital Tractor Beam I Blueprint","24645"
"24646","X-Large Ship Maintenance Array","24646"
"24653","Advanced Small Ship Assembly Array","24653"
"24654","Medium Ship Assembly Array","24654"
"24655","Advanced Medium Ship Assembly Array","24655"
"24656","Capital Ship Assembly Array","24656"
"24657","Advanced Large Ship Assembly Array","24657"
"24658","Ammunition Assembly Array","24658"
"24659","Drone Assembly Array","24659"
"24660","Component Assembly Array","24660"
"24663","Zor's Custom Navigation Hyper-Link","24663"
"24669","Shaqil's Speed Enhancer","24669"
"24684","Biochemical Reactor Array","24684"
"24688","Rokh","24688"
"24689","Rokh Blueprint","24689"
"24690","Hyperion","24690"
"24691","Hyperion Blueprint","24691"
"24692","Abaddon","24692"
"24693","Abaddon Blueprint","24693"
"24694","Maelstrom","24694"
"24695","Maelstrom Blueprint","24695"
"24696","Harbinger","24696"
"24697","Harbinger Blueprint","24697"
"24698","Drake","24698"
"24699","Drake Blueprint","24699"
"24700","Myrmidon","24700"
"24701","Myrmidon Blueprint","24701"
"24702","Hurricane","24702"
"24703","Hurricane Blueprint","24703"
"24764","Fleet Command","24764"
"25233","Corporation Contracting","25233"
"25235","Contracting","25235"
"25237","Pure Standard Blue Pill Booster","25237"
"25239","Blood Gold Tag","25239"
"25240","Improved Blue Pill Booster Reaction","25240"
"25241","Pure Improved Blue Pill Booster","25241"
"25242","Pure Standard Crash Booster","25242"
